DATE,PERIOD,STORECODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2022-02-01,202201,124683707,1643607625354,91927560.0,110,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NUPUR HENNA,GODREJ NUPUR HENNA/100% PURE HENNA/25GM/PPH,20.0,PPH,25GM,,1643607625354-godrej consumer products-india-godrej nupur henna.png,CROSS CODING,2
2022-02-01,202201,124683707,1643609367396,,123,KWALITY CHEM PVT LTD-NEPAL,123 POWER ,123 POWER/PERFUME LAUNDRY SOAP/550GM/PPH,105.0,PPH,550GM ,,1643609367396-kwality chem pvt ltd-nepal-123 power .png,PARKER FOR NEXT MONTH,999
2022-02-01,202201,124683707,1643609154530,99763026.0,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH SUPER7 ,DINESH SUPER7/LAUNDRY SOAP/150GM/PPH,30.0,PPH,150GM ,,1643609154530-dinesh soap - household-npl-dinesh super7 .png,RECODING,5
2022-02-01,202201,124567392,1643605023107,99762609.0,130,MHL HEALTHCARE LTD-INDIA,FIRE XTRQ,FIRE XTRQ/SUPER DOTTED/12 PCS/CBP,170.0,CBP,12 PCS,,1643605023107-mhl healthcare ltd-india-fire xtrq.png,CROSS CODING,2
2022-02-01,202201,124620444,1643613340689,99763022.0,132,KIMBERLY-CLARK-INDIA,HUGGIES WONDER PANTS,HUGGIES WONDER PANTS/SMALL/5 PANTS/PPH,100.0,PPH,5 PANTS ,,1643613340689-kimberly-clark-india-huggies wonder pants.png,RECODING,5
2022-02-01,202201,124620444,1643614561921,99763024.0,132,NOBEL HYGIENE PVT. LTD INDIA ,TEDDYY BABY DIAPER PANTS ,TEDDYY BABY DIAPER PANTS/LARGE/5 PANTS/PPH,100.0,PPH,5 PANTS ,,1643614561921-nobel hygiene pvt- ltd india -teddyy baby diaper pants .png,RECODING,5
2022-02-01,202201,124620444,1643613478789,99763023.0,132,KIMBERLY-CLARK-INDIA,HUGGIES DRY PANTS,HUGGIES DRY PANTS/MEDIUM/16 PANTS/PPH,320.0,PPH,16 PANTS ,,1643613478789-kimberly-clark-india-huggies dry pants.png,RECODING,5
2022-02-01,202201,129024634,1643624341441,99763019.0,118,PARLE AGRO PVT LTD-INDIA,APPLY FIZZ,APPY FIZZ\160ML\PBT\APPLE JOICE,16.0,PBT,160ML,,1643624341441-parle agro pvt ltd-india-apply fizz.png,RECODING,5
2022-02-01,202201,111741491,1643619401931,99763027.0,123,DEUTI SOAP & CHEMICAL-NEPAL,YASHODA,YASHODA/250/GM/PPH,50.0,PPH,250 GM,,1643619401931-deuti soap - chemical-nepal-yashoda.png,RECODING,5
2022-02-01,202201,111949740,1643615493756,99763020.0,118,SHANGRILA DRINKING WATER & BEVERAGE INDUSTRIES,SHANGRILA ,SHANGRILA/1000/ML/PBT,20.0,PBT,1000 ML,,1643615493756-shangrila drinking water - beverage industries-shangrila .png,RECODING,5
2022-02-01,202201,110995899,1643615493756,99763020.0,118,SHANGRILA DRINKING WATER & BEVERAGE INDUSTRIES,SHANGRILA ,SHANGRILA/1000/ML/PBT,20.0,PBT,1000 ML,,1643615493756-shangrila drinking water - beverage industries-shangrila .png,RECODING,5
2022-02-01,202201,114615631,1643615493756,99763020.0,118,SHANGRILA DRINKING WATER & BEVERAGE INDUSTRIES,SHANGRILA ,SHANGRILA/1000/ML/PBT,20.0,PBT,1000 ML,,1643615493756-shangrila drinking water - beverage industries-shangrila .png,RECODING,5
2022-02-01,202201,114636994,1643613524026,99762506.0,118,RELIABLE NEPAL EXPRT & IMPR-NP,MOUNTAIN FRESH,MOUNTAIN FRESH/180/ML/CAN,85.0,CAN,180 ML,,1643613524026-reliable nepal exprt - impr-np-mountain fresh.png,CROSS CODING,2
2022-02-01,202201,130851381,1643618620821,99763025.0,132,BRAJESHWORI INDUSTRIES PVT LTD,NYANO,NYANO\5\NOS,100.0,PPH,5 NOS,,1643618620821-brajeshwori industries pvt ltd-nyano.png,RECODING,5
2022-02-01,202201,130851381,1643616261786,99763042.0,106,SUJAL FOODS PVT LTD-NEPAL,IMLI DUM,IMLI DUMUM,1.0,PPH,2.8GM,,1643616261786-sujal foods pvt ltd-nepal-imli dum.png,RECODING,5
2022-02-01,202201,124771648,1643618596059,99763017.0,110,PREM HENNA PVT LTD-INDIA,NISHA CREAM HAIR COLOUR DARK BLONDE 7. 0,NISHA CREAM DARK BLONDE 7.0\20GM+30ML,50.0,PPH,20GM 30ML,New SKU,1643618596059-prem henna pvt ltd-india-nisha cream hair colour dark blonde 7- 0.png,RECODING,5
