t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-08-22,202208,2110100336,1660890505180,99764040.0,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,1,99764040,87.48389,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,2110100336,1660890505180,99764040.0,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,2,99762263,114.80656,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BOLA GOLD,BOLA GOLD,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,,0.0
2022-08-22,202208,2110100336,1660890505180,99764040.0,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,3,99762224,119.40109,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
2022-08-22,202208,2110100480,1660890505180,99764040.0,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,1,99764040,87.48389,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,2110100480,1660890505180,99764040.0,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,2,99762263,114.80656,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BOLA GOLD,BOLA GOLD,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,,0.0
2022-08-22,202208,2110100480,1660890505180,99764040.0,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,3,99762224,119.40109,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
2022-08-22,202208,128997655,1661055819888,,111,EMAMI LTD. -INDIA,EMAMI 7 OILS IN ONE,EMAMI 7OILS IN ONE DAMAGE CONTROL/NON GREASY NON STICKY/100ML/PBT,67.0,PBT,100ML,,1661055819888-emami ltd- -india-emami 7 oils in one.png,PARKER FOR NEXT MONTH,999,1,90824159,93.574745,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,EMAMI LTD. -INDIA,EMAMI,EMAMI 7 OILS IN ONE,EMAMI 7 OILS IN ONE-DAMAGE CONTROL PBT 100 ML,PLBOT,100.000 ML,,,100.0,ML,0.0
2022-08-22,202208,128997655,1661055819888,,111,EMAMI LTD. -INDIA,EMAMI 7 OILS IN ONE,EMAMI 7OILS IN ONE DAMAGE CONTROL/NON GREASY NON STICKY/100ML/PBT,67.0,PBT,100ML,,1661055819888-emami ltd- -india-emami 7 oils in one.png,PARKER FOR NEXT MONTH,999,2,90825769,94.61806,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,EMAMI LTD. -INDIA,EMAMI,EMAMI 7 OILS IN ONE,EMAMI 7 OILS IN ONE-DAMAGE CONTROL PBT 200 ML,PLBOT,200.000 ML,,,200.0,ML,0.0
2022-08-22,202208,128997655,1661055819888,,111,EMAMI LTD. -INDIA,EMAMI 7 OILS IN ONE,EMAMI 7OILS IN ONE DAMAGE CONTROL/NON GREASY NON STICKY/100ML/PBT,67.0,PBT,100ML,,1661055819888-emami ltd- -india-emami 7 oils in one.png,PARKER FOR NEXT MONTH,999,3,90827614,94.65802,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,EMAMI LTD. -INDIA,EMAMI,EMAMI 7 OILS IN ONE,EMAMI 7 OILS IN ONE-DAMAGE CONTROL PBT 300 ML,PLBOT,300.000 ML,,,300.0,ML,0.0
2022-08-22,202208,1220102363,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,1,99764040,83.176315,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,1220102363,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,2,99762224,106.10383,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
2022-08-22,202208,1220102363,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,3,99762263,108.744064,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BOLA GOLD,BOLA GOLD,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,,0.0
2022-08-22,202208,1220102394,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,1,99764040,83.176315,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,1220102394,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,2,99762224,106.10383,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
2022-08-22,202208,1220102394,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,3,99762263,108.744064,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BOLA GOLD,BOLA GOLD,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,,0.0
2022-08-22,202208,1220102386,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,1,99764040,83.176315,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,1220102386,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,2,99762224,106.10383,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
2022-08-22,202208,1220102386,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,3,99762263,108.744064,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BOLA GOLD,BOLA GOLD,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,,0.0
2022-08-22,202208,1220102367,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,1,99764040,83.176315,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
2022-08-22,202208,1220102367,1660737150983,99764040.0,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,2,99762224,106.10383,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2G GUTKA,PLAST,2G,REGULAR,,2.0,,0.0
